customer_id,customer_name,gender,age,email,phone,city,country,segment,signup_date
CUST00940,Chad Hansen,Female,60,gregorykaren@example.com,542-928-1764x442,Delhi,India,Home Office,11-07-2023
CUST00797,Tamara Bishop,Female,37,mccartyaaron@example.net,211-287-5171x583,Los Angeles,USA,Consumer,03-12-2024
CUST00150,Rebecca Miller,Other,26,,200.459.5069x521,Delhi,India,Corporate,06-04-2020
CUST00163,Helen Harris,Other,58,lisaallen@example.org,(872)405-6561,Munich,Germany,Corporate,20-03-2023
CUST00859,Sabrina Rich,Female,69,xthomas@example.com,+1-734-730-6345x24549,Houston,USA,Consumer,22-04-2024
CUST00548,Cindy Myers,Female,45,samantha65@example.com,725-249-4421x964,New York,USA,Consumer,26-03-2022
CUST00217,Kevin Brown,Male,18,alexis25@example.com,-6403,Bengaluru,India,Consumer,15-06-2024
CUST00698,Joy White,Male,61,allisoncase@example.com,001-511-945-7064x644,Lyon,France,Consumer,03-08-2022
CUST00302,Stephanie Gonzalez,Male,45,christopherking@example.org,572-240-4735x361,,USA,Consumer,08-09-2019
CUST00767,James Rangel,Other,61,david63@example.com,391-499-6535x951,Singapore,Singapore,Corporate,25-11-2021
CUST00692,Veronica Kemp,Female,18,ytorres@example.org,(617)806-3201x72250,Paris,France,Consumer,13-06-2020
CUST00738,Kelsey Hall,Female,52,mwu@example.org,998.474.2278x334,Melbourne,Australia,Consumer,12-07-2021
CUST00691,Nancy Jones,Other,33,victoriaobrien@example.org,+1-735-693-3264x38605,Paris,France,Consumer,08-12-2022
CUST00227,Melanie Wood,,49,ryanvargas@example.com,001-362-243-6584,Munich,Germany,Consumer,29-09-2022
CUST00511,Dennis Pruitt,Other,62,rachelrobinson@example.net,(822)340-0997,Singapore,Singapore,Consumer,03-11-2021
CUST00169,Michael Dawson,Female,47,jroy@example.net,001-669-626-0255x3802,Sydney,Australia,Consumer,09-07-2019
CUST00820,Brandon Johnson,Other,41,loritravis@example.org,(937)786-8358,Chennai,India,Consumer,03-01-2022
CUST00755,Kelly Reid,Female,63,janetjohnson@example.org,365.688.7087,Toronto,Canada,Consumer,09-08-2022
CUST00575,Shane Gray,Other,43,shepherderika@example.org,797.759.2006x28015,Chicago,USA,Home Office,12-06-2024
CUST00739,Marcus Wright,Other,22,montgomerydiamond@example.net,246-639-3537,Mumbai,India,Consumer,25-08-2020
CUST00945,Linda Lopez,Female,67,jbrooks@example.com,665-476-2724x666,Tokyo,Japan,Corporate,06-10-2024
CUST00015,Amy Singh,Female,47,hbates@example.com,928.328.8072x90222,Melbourne,Australia,Consumer,04-05-2022
CUST00993,Sherry Gill,Male,70,brendabrooks@example.com,670-312-9216,Sydney,Australia,Consumer,09-04-2022
CUST00510,Michelle Perry,Other,42,kathrynbrowning@example.net,001-329-703-2459,Sydney,Australia,Home Office,22-07-2020
CUST00611,Stephanie Schmidt,Male,26,dennis98@example.org,001-563-405-4751x636,London,UK,Consumer,31-12-2019
CUST00834,Megan Pope,Male,61,riggsrobert@example.org,941-306-5202x07471,New York,USA,Corporate,16-06-2021
CUST00074,Marissa Rich,Male,19,erinmay@example.com,(854)416-3624x67709,Vancouver,Canada,Consumer,13-05-2024
CUST00902,Jeff Ramirez,Other,19,rarmstrong@example.org,482.486.4831,Berlin,Germany,Home Office,07-11-2023
CUST00884,Carolyn Reed,,58,samantha22@example.com,(688)480-0361x790,Houston,USA,Home Office,11-05-2023
CUST00141,Omar Gould,Other,59,mwilliams@example.com,758-559-1034,Chicago,USA,Consumer,01-03-2023
CUST00051,Yesenia Cox,Male,49,petersullivan@example.org,(426)811-6957x22008,Lyon,France,Consumer,15-07-2019
CUST00128,Paul Poole,Other,45,alison56@example.com,487-480-3682x73084,Houston,USA,Corporate,24-10-2024
CUST00655,Ronald Reeves,Other,18,wayneromero@example.org,737-802-3412x23925,Houston,USA,Consumer,03-03-2022
CUST00879,Haley Phillips,Other,20,jeffrey23@example.net,436-889-8118x7111,Bengaluru,India,Home Office,27-09-2022
CUST00445,Adrian Williams,Female,47,rcontreras@example.net,(655)689-0986,Berlin,Germany,Corporate,24-09-2024
CUST00185,Shelby Evans,Female,66,joneskrista@example.com,001-833-839-7837x90665,Chicago,USA,Consumer,08-09-2024
CUST00060,Amber Brown,Male,69,kevin85@example.net,969.449.2359,Manchester,UK,Corporate,23-10-2019
CUST00431,Ryan Howell,Male,68,anthonysmith@example.com,+1-218-721-0931x256,London,UK,Consumer,09-09-2024
CUST00900,Matthew Clarke,Other,45,julianjackson@example.net,843.919.4447,Lyon,France,Home Office,04-11-2020
CUST00209,Joseph Byrd,Other,58,,754-544-4279,Toronto,Canada,Corporate,16-01-2019
CUST00456,Katie Gallagher,Male,18,nicholasbarker@example.net,001-612-220-9742x803,Berlin,Germany,Consumer,05-11-2021
CUST00746,Javier Evans,Female,31,anna25@example.net,767-915-9046x676,Manchester,UK,Consumer,18-09-2023
CUST00958,Dr. Michelle Kelly,Other,62,glambert@example.com,,Manchester,UK,Consumer,24-03-2019
CUST00416,Michael Nichols,Other,23,olambert@example.net,3503954983,Mumbai,India,Home Office,26-02-2021
CUST00466,Emily Poole,Female,61,moralesstephanie@example.com,(882)785-6828x95375,Manchester,UK,Consumer,03-03-2023
CUST00626,Linda Jackson,Male,36,brandon70@example.net,-2879,Mumbai,India,Corporate,21-10-2020
CUST00607,Carolyn Davis,Other,19,bishopgrant@example.net,6594270204,Munich,Germany,Consumer,25-05-2021
CUST00997,Stephen Robertson,Female,42,wendydavila@example.net,-8647,Delhi,India,Consumer,23-04-2023
CUST00822,Barry Weaver,Female,22,npetty@example.org,(632)853-0952,Sydney,Australia,Consumer,15-12-2020
CUST00215,Miranda Wong,Male,32,samantha72@example.org,846-562-7175x530,Bengaluru,India,Consumer,22-08-2019
CUST00728,Mark Fox,Male,46,cperkins@example.net,2138003521,Mumbai,India,Corporate,30-08-2024
CUST00206,Jonathan James,Other,51,laurensmall@example.org,(593)203-1300x7063,Delhi,India,Consumer,31-07-2024
CUST00299,Karen Bennett,Female,44,leslieaguirre@example.com,828-889-9224x167,Tokyo,Japan,Home Office,19-02-2020
CUST00450,Marissa Meyers MD,Male,54,olivia83@example.net,+1-478-584-4383x706,London,UK,Consumer,03-03-2022
CUST00816,Tracy Alvarez,Male,37,msantana@example.org,(294)313-0444x0852,Delhi,India,Consumer,12-06-2021
CUST00225,Brenda Allen,Male,53,hillrobert@example.org,529.450.2362x19764,Manchester,UK,Consumer,27-09-2024
CUST00281,Theresa Knight,Male,46,larryharris@example.net,825-858-8939x48280,New York,USA,Consumer,26-12-2022
CUST00037,Melanie David,Male,49,xmiller@example.org,8233904248,Manchester,UK,Corporate,06-08-2019
CUST00332,Brooke Reynolds,Male,57,olsonpatrick@example.com,(918)616-2468x2457,Toronto,Canada,Consumer,21-06-2024
CUST00844,Matthew Brown,Other,22,fthompson@example.net,(307)732-2226x557,Chicago,USA,Home Office,09-12-2024
CUST00579,Jennifer Ayers,Other,32,mmorris@example.com,217-243-7011x316,Lyon,France,Home Office,28-07-2022
CUST00975,Michelle Lyons,Male,42,jamesnovak@example.net,+1-643-370-2624x85591,Delhi,India,Consumer,27-05-2024
CUST00419,Samantha Gibbs,Other,32,jennifer87@example.net,+1-982-751-5734x78000,Sydney,Australia,Consumer,16-05-2023
CUST00070,Pamela Henry,Male,42,burtonmichael@example.com,(516)905-3446x8826,Chicago,USA,Corporate,05-10-2019
CUST00546,Heather Riley,Other,67,justin74@example.com,203-370-5119x8580,Mumbai,India,Corporate,11-04-2019
CUST00009,Daniel Bennett,Female,44,stephanie95@example.com,317-777-7412,Melbourne,Australia,Home Office,11-06-2023
CUST00644,Michael Wallace,Male,39,jorge08@example.org,8072183913,Lyon,France,Consumer,05-04-2021
CUST00105,Manuel Jackson,Female,38,john00@example.org,,Paris,France,Consumer,09-04-2019
CUST00935,Jacob Wallace,Female,31,dmatthews@example.net,748.946.7951,Manchester,UK,Consumer,08-06-2022
CUST00411,Kevin Howard,Female,70,brownangela@example.net,319.395.2527x032,Tokyo,Japan,Home Office,19-09-2023
CUST00700,Antonio Garcia,Other,53,jason93@example.com,659.570.1383x3951,Lyon,France,Consumer,26-06-2022
CUST00750,Stacie Chavez,Female,55,fdyer@example.com,240.228.9846x14842,Berlin,Germany,Corporate,27-10-2019
CUST00290,Jesus Ellison,Male,70,zachary21@example.net,671.654.8336x55998,Singapore,Singapore,Corporate,27-07-2023
